id,start_char,end_char,label,text,context
AC15208403,20011,20017,LOC,Seodra,heimisch sein. In Durazzo und Seodra ist dasselbe ebenso unbekannt
AC15208403,20120,20125,LOC,Berat,in der südlichen Nachbarstadt Berat soll es hie und da verstanden
AC15208403,20770,20778,LOC,Elhassan,"b er das Alphabet zuerst nach Elhassan gebracht habe. 
Der Mann soll"
AC15208403,21340,21351,LOC,Moschopolis,". gestorben sein. Er hatte in Moschopolis, 10 Stunden östlich von Berat"
AC15208403,21376,21381,LOC,Berat,"polis, 10 Stunden östlich von Berat, studirt. Diess war bis in di"
AC15208403,21482,21490,LOC,Albanien," ausgebildetste Stadt in ganz Albanien, sie besass von den Zeiten de"
AC15208403,24681,24687,LOC,Kirpol,"önd Ju öl, ti lan vdiv. GH en Kirpol erg evadki aueh? Drlo) idlanp"
AC15208403,27161,27167,PER,Tkale£,"lliget werden. 
2.) Für Herrn Tkale£&, zur Fortsetzung der von ihm"
AC15208403,27251,27259,LOC,Croatien," der Grabhügel bei Radoboj in Croatien, auf einen Beitrag von 30 fl."
AC15208403,27561,27566,LOC,Meran,ls Director des Gymnasiums in Meran) leider der vaterländischen G
AC15208403,28445,28450,LOC,Tirol,"ür Studien und Forschungen in Tirol, wie in Wien (im Haus-, Hof-‚"
AC15208403,28459,28463,LOC,Wien," Forschungen in Tirol, wie in Wien (im Haus-, Hof-‚ und: Staatsa"
AC15208403,28479,28480,LOC,‚,"l, wie in Wien (im Haus-, Hof-‚ und: Staatsarchiv): über dies"
AC15208453,196,201,LOC,Ghasa,"us den 
Unser Scheich zog von Ghasa fort, bis er. die nächste Sta"
AC15208453,1831,1839,LOC,Sudschüd,"n (Rikä) und Niederwerfungen (Sudschüd) durehgemacht, so ist es fünf"
AC15208453,2487,2495,LOC,Katha '),"Mittag kamen sie in dem Dorfe Katha ') an, wo derZoll von all denen "
AC15208453,2599,2607,LOC,Damaskus,"fen sie die Karawane, die aus Damaskus kam, rings umher trieben sich"
AC15208453,3866,3872,LOC,Hebron,"d Haräm°), und im Gebiete von Hebron die Däri °) und Modfehawer °)"
AC15208453,3889,3899,LOC,Modfehawer,"te von Hebron die Däri °) und Modfehawer °) sind: es ist dies alte, no"
AC15208453,4319,4325,LOC,Kurein,"ele Palmen, dann kam man nach Kurein °), wo Nachtlager gehalten wa"
AC15208453,4614,4619,LOC,Cairo,"n Begleitung unser Scheich in Cairo ankam, wo er durch das Thor B"
AC15208453,5554,5559,LOC,Cairo, Versammlungsort der Bewohner Cairo’s. Oberhalb der Karäfe östlic
AC15208453,6291,6296,LOC,Cairo,"einesgrossen Stadtviertels in Cairo, so genannt, weil Dscheuher, "
AC15208453,7663,7668,LOC,Cairo,"us Hamäh, von wo er sich nach Cairo begab, daselbst siedelte er s"
AC15208453,9084,9089,LOC,Mekka," vor. In einem Thale, das vor Mekka lag, brachte er 10 Nächte zu "
AC15208453,9161,9166,LOC,Mekka," offenbarte sich ihm Gott. In Mekka blieb er funfzehn Jahre, hier"
AC15208453,9215,9223,LOC,Aegypten,"Jahre, hierauf kehrte er nach Aegypten zurück und hielt sich in der "
AC15208453,10893,10901,LOC,Damaskus,"ä: U’kbet-Ibn-""Ämir wohnte in Damaskus, sein Haus stand in der Nähe "
AC15208453,11138,11146,LOC,Damaskus,", er wohnte der Eroberung von Damaskus bei und war der Bote, der dem"
AC15208453,11242,11250,LOC,Damaskus,chricht von der Eroberung von Damaskus in sieben Tagen nach Medine ü
AC15208453,11498,11503,LOC,Buläk,"cht hatte, begab er sich nach Buläk und besichtigte daselbst die "
AC15208453,13767,13773,LOC,Syrien," lang und breit. In Aegypten, Syrien, Frak, Masghreb und Jemen fin"
AC15208453,14854,14860,LOC,Syrien,"ie meisten Ländereien aber in Syrien und Aegypten, die der Moschee"
AC15208453,16250,16256,LOC,Thores," und an die Stelle des alten 'Thores, das Muejjed genommen hatte, "
AC15208453,16823,16828,LOC,Cairo,"Moschee ist die erste, die in Cairo erbaut ward. Der Erhauer ders"
AC15208453,18030,18035,LOC,Cairo," *), dem Polizeipräfeeten von Cairo, im Jahre 725. Im Jahre 761 w"
AC15208453,19820,19831,LOC,Oberägypten,"n erzählt, als Ihn Tülün nach Oberägypten reiste, sank eines der Pferde"
AC15208453,20761,20769,LOC,Aegypten, Moschee eine Anzahl Güter in Aegypten und Syrien als Stiftungen an;
AC15208453,20774,20780,LOC,Syrien, Anzahl Güter in Aegypten und Syrien als Stiftungen an; als man Ma
AC15208453,23339,23344,LOC,Cairo,"Raudha!), die im Nil nahe bei Cairo liegt, und führt in Bezug auf"
AC15208453,24714,24719,LOC,Cairo," war, als die Moschee, die in Cairo Dfehämi-el-ätik, d. i. die al"
AC15208453,25475,25501,PER,Ömer Ibn-el-Chattäb befahl,"edigerkanzel, errichtet, doch Ömer Ibn-el-Chattäb befahl ihm , dieselbe niederzureisse"
AC15208453,25725,25730,LOC,Cairo,"’s ward an gar keinem Orte in Cairo das Freitagsgebet abgehalten,"
AC15208453,26903,26911,LOC,Aegypten,"ieder, als er Statthalter von Aegypten war, vergrösserte sie nach de"
AC15208453,27302,27314,PER,Ibn Schoreik,öhen. Im Jahre 92 riss Kurrat Ibn Schoreik*) el-Äbit die Moschee nieder 
AC15208453,27410,27418,LOC,Aegypten,"k,, der damals Statthalter in Aegypten war. Auch von der südlichen u"
AC15208453,27628,27639,LOC,Alexandrien," brachte man in derFelge nach Alexandrien in die Moschee, wo sie sich n"
AC15208453,29654,29661,LOC,Askalän, des letzteren war ehemals in Askalän*). Als aber die Franken diese
AC15208453,29737,29742,LOC,Cairo,", brachte man sein Haupt nach Cairo, wo schon das Grab Hasan’s wa"
AC15208453,30068,30074,LOC,Tebrif,"r, liess einen Baumeister aus Tebrif kommen und baute die zwei Min"
AC15208453,30222,30228,LOC,Tebrif,Ebu Säid in seiner Moschee in Tebrif hatte bauen lassen. Hierauf b
AC15208453,32657,32663,LOC,Syrien," sie sich in der Richtung von Syrien und Anatolien hinwende, dann "
AC15208453,32763,32768,LOC,Cairo,"sich aber in der Richtung von Cairo wende, dann herrsche Ueberflu"
AC15208453,33599,33607,LOC,Aegypten,"703, als sich ein Erdbeben in Aegypten ereignete; alles erbebte in C"
AC15208453,33636,33641,LOC,Cairo,"n ereignete; alles erbebte in Cairo und dessen Umgebung, die Maue"
AC15208453,34377,34383,LOC,Thoren,nd brachten die Nacht vor den Thoren zu; die Leute beteten den Don
AC15208453,34937,34948,LOC,Oberägypten,"auf der Insel (Raudha) und in Oberägypten, so wie zuerst. diese Moschee"
AC15208453,35027,35038,LOC,Alexandrien,"und wies ihr das Einkommen in Alexandrien an, die jedes Jahr ein bedeut"
AC15208453,35132,35143,LOC,Oberägypten,"auf der Insel (Raudha) und in Oberägypten, so wie warfen. Später ward d"
AC15208453,35215,35226,LOC,Alexandrien," nochmals erneuert und neu in Alexandrien an, die jedes Jahr ein bedeut"
AC15208453,36525,36531,LOC,Medine,"rag ab, dass sie ihn bis nach Medine bringen sollten, drei von den"
AC15208453,37870,37875,LOC,Mekka, enthält die Pilgerfahrt nach Mekka und Medina.) besuchten die he
AC15208453,37880,37886,LOC,Medina,ie Pilgerfahrt nach Mekka und Medina.) besuchten die heilige Fusss
AC15208453,44126,44133,LOC,Athener,"eichen 4 und € w. — : Auf der Athener Bleiplatte, bei Franz 8.168, "
AC15208453,44150,44155,PER,Franz,"f der Athener Bleiplatte, bei Franz 8.168, findet sich 8 als v un"
AC15208453,44858,44872,PER,II. Ba. V. Hit,"los.-histor. Cl. Jahrg. 1550. II. Ba. V. Hit. 49 ""l I HM I | können gewiss"
AC15208453,49055,49063,PER,Franz S.,"bc-Fläschchen von Agylla, bei Franz S. 22. Wenn man das griechische "
AC15208453,49696,49701,PER,Böckh,her möchte wohl unter den von Böckh für die erwähnte Thera-Inschr
AC15208453,49769,49776,PER,Döpvvas,eschlagenen Lesearten die von Döpvvas vorzuziehen sein. $. 6. Buchs
AC15208453,51116,51124,PER,Franz S.," umgeschla-gen wieder auf € — Franz S. 244. 22:0 8 

Diese Form find"
AC15208453,51245,51252,PER,Franz S,"h-heräischen Bundestafel, bei Franz S, 64, als 7: Bemerkenswerth is"
AC15208515,653,661,LOC,Croatien," der Grabhügel bei Radoboj in Croatien, auf einen Beitrag von 30 fl."
AC15208515,778,790,PER,Albert Jäger,"klichen Mitgliede Herrn Prof, Albert Jäger eingesandten Aufsatz, den er "
AC15208515,963,968,LOC,Meran,ls Director des Gymnasiums in Meran) leider der vaterländischen G
AC15208515,1847,1852,LOC,Tirol,"ür Studien und Forschungen in Tirol, wie in Wien (im Haus-, Hof-‚"
AC15208515,1861,1865,LOC,Wien," Forschungen in Tirol, wie in Wien (im Haus-, Hof-‚ und: Staatsa"
AC15208515,2100,2106,LOC,Brixen,"erhältniss‘zu dem Bischof von Brixen, Cardinal Nicolaus von Cusa, "
AC15208515,2108,2134,PER,Cardinal Nicolaus von Cusa,"ss‘zu dem Bischof von Brixen, Cardinal Nicolaus von Cusa, seine besondere Aufmerksamke"
AC15208515,3159,3164,LOC,Trier,"am linken Moselufer unterhalb Trier, gestorben 1464 zu Todi in de"
AC15208551,1051,1056,LOC,Trier,"am linken Moselufer unterhalb Trier, gestorben 1464 zu Todi in de"
AC15208551,2753,2756,LOC,Rom,"ollen Mann an seiner Seite in Rom zu haben, und lud ihn zu wied"
AC15208551,3617,3637,PER,Franz Anton Scharpff,"Gegenstande einer Preisfrage. Franz Anton Scharpff, Professor in Rotweil, liefer"
AC15208551,3652,3659,LOC,Rotweil," Anton Scharpff, Professor in Rotweil, lieferte im Jahrgange 1837 d"
AC15208551,4192,4196,LOC,Köln,"erster Jahrgang, erster Band, Köln 1844) eine Abhandlung her-aus"
AC15208551,4415,4432,PER,Johann Martin Düx,"ndlich im Jahr 1847 liess Dr. Johann Martin Düx, Regens des bischöflichen Cle"
AC15208551,4706,4716,LOC,Regensburg,ncilien des 15. Jahrhunderts. Regensburg 1847.” Auch Düx liess seither
AC15208551,5244,5250,LOC,Brixen," Herbste des Jahres 1842 nach Brixen, fand aber in dem Bischofssit"
AC15208551,5416,5425,PER,Sinnacher,ast nur auf die Benützung von Sinnacher’s Beiträgen zur Geschichte vo
AC15208551,6022,6031,PER,Sinnacher,"nämlich, ausser den Beiträgen Sinnacher’s, als Hauptquelle jene zwei "
AC15208551,7827,7841,PER,Herzog Sigmund," immer wieder zurückkam, dass Herzog Sigmund als Graf von Tirol nur Lehenm"
AC15208551,8518,8524,LOC,Wilten,"Beschreibung der Vorfälle bei Wilten, wo 1447 dem Cardinal von Sei"
AC15208551,10091,10095,LOC,Köln,"r den abgesetzten Bischof von Köln in den Rhein versenken liess,"
AC15208551,10226,10233,LOC,Holland,". 211) wie in Deutschland und Holland, so noch weit mehr in seinem "
AC15208551,10518,10528,LOC,Sonnenburg,"ern, Lehenhauern des Klosters Sonnenburg, durch die rachsüchtigen Nonn"
AC15208551,11932,11942,LOC,Sonnenburg,"„die Lehenbauern des Klosters Sonnenburg, von den rach„Süchtigen Nonne"
AC15208551,13341,13347,LOC,Trient,n bischöflichen Fürstenthümer Trient und Brixen im Anfange dieses 
AC15208551,13487,13496,LOC,Innsbruck,"ie Gubernial-Registratur nach Innsbruck, wo sie bis auf den heutigen "
AC15208551,13624,13628,LOC,Wien,rch den Archivar Gassler nach Wien gebracht und den Schätzen des
AC15208551,15082,15099,PER,Nicolaus von Cusa,ieben hs neuem Forschern über Nicolaus von Cusa gänzlich unbekannt; und\denno
AC15208551,15715,15722,LOC,Taufers, grossen Schenkung Hugo’s von Taufers bis zum Bisthums-Antritte des
AC15208551,16691,16708,PER,Nicolaus von Cusa,"Petrus Esklenz, Secretärs des Nicolaus von Cusa, und die verschiedenen Briefe"
AC15208551,16753,16768,PER,Simon von Welen,"hiedenen Briefe des Magisters Simon von Welen, Neffen und Rentmeisters des "
AC15208551,17958,17964,LOC,Wilten,"Lebensgefahr des Cardinals in Wilten mit allen ihren Folgen, über "
AC15208551,18107,18114,PER,Sigmund,"on Brixen aufstellte , Herzog Sigmund aber bekämpfte; über die Ausg"
AC15208551,18307,18317,LOC,Norithales,"g aller Schlösser des Inn-und Norithales, als Eigenthum des Bisthums B"
AC15208551,18539,18545,LOC,Mantua,lungen auf dem Fürstentage zu Mantua ; über die Geschichte des Ueb
AC15208551,20160,20178,PER,Nicolaus von Cu sa,"ten weltlichen, und‘der durch Nicolaus von Cu sa vertretenen kirchlichen Macht"
AC15208551,21436,21442,LOC,Wengen,"tes über die 3 'Thäler Abtei, Wengen und Enneberg, über die) schon"
AC15208551,21447,21455,LOC,Enneberg,"e 3 'Thäler Abtei, Wengen und Enneberg, über die) schon «früh. wegen"
AC15208551,21604,21615,LOC,Puchenstein,lche von ihrem -Gerichtssitze Puchenstein aus ihren ‘Stab auch über die
AC15208551,24169,24172,LOC,Rom,’ Appellationder ‘Nonnen nach Rom. 'Seite'181 die zweite Appell
AC15208551,25137,25153,PER,Afra von Velseck,llte zu Handen der Verweserin Afra von Velseck gestellt werden. Befehle des 
AC15208551,25191,25200,PER,Sigmund ‚,"t werden. Befehle des Herzogs Sigmund ‚an Balthasar von Welsberg, Cyp"
AC15208551,25203,25225,PER,Balthasar von Welsberg,"fehle des Herzogs Sigmund ‚an Balthasar von Welsberg, Cyprian Lamb erger und an di"
AC15208551,25227,25239,PER,Cyprian Lamb,"d ‚an Balthasar von Welsberg, Cyprian Lamb erger und an die Enneberger, "
AC15208551,25857,25870,PER,Gabriel Prack,"on dem bischöflichen Amtmanne Gabriel Prack erschlagen, Seite 390. Kampf "
AC15208551,25904,25914,LOC,Sonnenburg,"chlagen, Seite 390. Kampf vor Sonnenburg, zwischen den herzoglichen So"
AC15208564,1319,1326,PER,Garnier,ux. 1844; 12°. Ieisk 4 „3. 8. Garnier. Brux. 1841; 12°. 5 = „08. P.
AC15208564,1392,1409,PER,B. Van Mons. Brux,lin. Brux. 1848; 12°. > e „9. B. Van Mons. Brux. 1843; 12°. 5 = „08. P. Dande
AC15208564,1467,1491,PER,Louis Vince. Raoul. Brux,delin. Brux. 1848; 12°. „ » „ Louis Vince. Raoul. Brux. 1845; 12°. > e „9. B. Van Mo
AC15208564,1695,1739,ORG,Commission envoyee en Bgypte. Constantinople,vatoire R. Rapport gen. de la Commission envoyee en Bgypte. Constantinople 1850; 4°. pour l’annde 1849. 
AC15208564,2130,2148,PER,Hans Schweinichens,"ans .d. Grausame: v. Sagan u. Hans Schweinichens Leben-Herzog,Heinrichs XI. v."
AC15208564,2162,2187,PER,Heinrichs XI. v. Liegnitz,"ns Schweinichens Leben-Herzog,Heinrichs XI. v. Liegnitz. Breslau 1850; 4°. Schreuder,"
AC15208564,2350,2356,PER,Herzog,"n der Chemie Stenzel;:6&, A., Herzog, Hans .d. Grausame: v. Sagan "
AC15208564,2358,2375,PER,Hans .d. Grausame,"emie Stenzel;:6&, A., Herzog, Hans .d. Grausame: v. Sagan u. Hans Schweiniche"
AC15208564,3008,3017,PER,Helmersen,"—48; 8"". ” » Baer,K.E. v.,und Helmersen, Gr. v., Beiträge zur Kenntni"
AC15208564,3149,3159,PER,Joh. Fried,"tersb. 1839 — 48; 8°. Brandt, Joh. Fried. , Collectanea palaeontologic"
AC15208564,3224,3231,PER,A. Baer,"ssiae, Fase. I. Potrop. 1849; A. Baer,K.E. v.,und Helmersen, Gr. v."
AC15208564,3232,3253,PER,"K.E. v.,und Helmersen","ase. I. Potrop. 1849; A. Baer,K.E. v.,und Helmersen, Gr. v., Beiträge zur Kenntni"
AC15208564,3255,3336,PER,"Gr. v., Beiträge zur Kenntniss des nennen Reiches und der BEN ETENE Länder Asiens",". Baer,K.E. v.,und Helmersen, Gr. v., Beiträge zur Kenntniss des nennen Reiches und der BEN ETENE Länder Asiens, Vol. 1—15. St. Petersb. 1839"
AC15208564,4186,4194,PER,. Köhler,"e. Vol. 1. 2. Petrop. 1849; 4°. Köhler’s, H, K. C., gesammelte Schri"
AC15208564,4458,4466,PER,"H, K. C.",". Petersb. 1848; 8. Köhler’s, H, K. C., gesammelte Schriften. Vol. 1"
AC15208564,4501,4515,LOC,St. Petersburg,"ammelte Schriften. Vol. 1. 2. St. Petersburg; 8°. M..... (arkus) T. C., Et"
AC15208564,4608,4612,PER,Krug,"urope. St. Petersb. 1849; 8°, Krug, Phil., Forschungen in der äl"
AC15208564,5131,5145,LOC,St. Petersburg,"ogie (in russischer Sprache). St. Petersburg - 

1847; 8°. Struve, F. 6. W"
AC15208564,5400,5414,LOC,St. Petersburg," etc. ausgeführten Messungen. St. Petersburg 1849; 4°. Tschoubinof, David,"
AC15208564,5421,5422,LOC,4,"ssungen. St. Petersburg 1849; 4°. Tschoubinof, David, Dietion"
AC15208564,5422,5423,LOC,°,"sungen. St. Petersburg 1849; 4°. Tschoubinof, David, Dietionn"
AC15209306,17,55,PER,Erzherzoe Carl. Von H. R. v. Zeissberg,"Zur Erinnerungan Erzherzoe Carl. Von H. R. v. Zeissberg, wirkl. Mitgliede der kais. A"
AC15209306,78,111,ORG,kais. Akademie der Wissenschaften,"issberg, wirkl. Mitgliede der kais. Akademie der Wissenschaften. Vorrede. 

Die vorliegenden "
AC15209306,277,291,PER,Erzherzog Carl,"st; daneben der Erinnerung an Erzherzog Carl, der an den Erfolgen dieser T"
AC15209306,1503,1512,PER,Dumouriez,"nz besonders aber bedarf, was Dumouriez über den Kampf vor Löwen erzä"
AC15209306,1532,1537,LOC,Löwen," Dumouriez über den Kampf vor Löwen erzählt, der Correctur, und d"
AC15209306,1632,1636,PER,Mack," Verhandlungen Dumouriez’ mit Mack enge zusammenhängt, wird man "
AC15209306,1966,1975,PER,Dumouriez,idende Unterredung Mack’s mit Dumouriez zu Ath — mehrfach auch unter 
AC15209306,2774,2778,LOC,Mons,"chon die für die Schlacht bei Mons, wie sie von Zeitgenossen bez"
AC15209306,3327,3333,LOC,Aachen,erhaupt von den Vorgängen bei Aachen (Aix la Chapelle) sprach. Cob
AC15209306,3770,3780,LOC,Aldenhofen,"das | Treffen allerdings nach Aldenhofen genannt, wo Coburg am Abend d"
AC15209306,3793,3799,LOC,Coburg,"s nach Aldenhofen genannt, wo Coburg am Abend des 1. März sein Hau"
AC15209306,3904,3914,LOC,Neerwinden,it dem Namen der Schlacht bei Neerwinden. Coburg nennt sie die Schlach
AC15209306,4384,4389,PER,Smola,"selben, Artillerie-Lieutenant Smola, bekanntlich an der Schlacht "
AC15209306,4610,4622,LOC,Goidsenhoven,"winden N (1. £.), einmal auch Goidsenhoven und Overwinden (IV), während "
AC15209306,4986,4996,LOC,Overwinden,weifel die beiden Ortschaften Overwinden und Orsmael ausschlaggebend g
AC15209306,5001,5008,LOC,Orsmael,"en Ortschaften Overwinden und Orsmael ausschlaggebend gewesen, von "
AC15209306,5515,5522,LOC,Fleurus,"Bezeichnung; der Schlacht von Fleurus, die Erinnerung an jene ander"
AC15209306,5584,5593,LOC,Luxemburg,"Schlacht, welche einst (1693) Luxemburg über Oranien 'erfocht, in die"
AC15209306,5599,5606,LOC,Oranien,"e einst (1693) Luxemburg über Oranien 'erfocht, in die Wagschale ge"
AC15209306,5809,5819,LOC,Aldenhofen,erie in den Verschanzungen zu Aldenhofen‘ zur Anschauung bringt. ® Mer
AC15209306,5863,5868,LOC,Wesel,"ng bringt. ® Merey an Coburg. Wesel, le 21 mars 1793; vgl. jedoch"
AC15209306,5899,5907,LOC,Thürheim, le 21 mars 1793; vgl. jedoch Thürheim 69. ° Erzherzog Carl an den K
AC15209306,6034,6043,LOC,Göttingen,"Revolutionsalmanach von 1794 (Göttingen), wo ein Kupfer-N | | 1“ | | "
AC15209306,6974,6985,LOC,Niederlande,iner freiwilligen Räumung der Niederlande schon zu Beginn des Jahres 17
AC15209306,7368,7374,PER,Thugut,"lehen, welche, wie namentlich Thugut,? die unverhältnissmässig gro"
AC15209306,7745,7755,LOC,Frankreich,en angesichts des Krieges mit Frankreich und später in noch erhöhtem M
AC15209306,8892,8899,LOC,Holland,r erschwerten Verbindung über Holland erfuhr man doch von der gewal
AC15209306,8954,8961,LOC,Belgien,"gewaltigen Gährung, welche in Belgien das Decret vom 15. December 1"
AC15209306,9703,9709,LOC,Wiener,"besorgten.* | Es lag; für den Wiener Hof nahe, aus dieser Stimmung"
AC15209306,9776,9786,PER,Metternich," zu ziehen. Namentlich war es Metternich, der nieht müde wurde, auf di"
AC15209306,10049,10056,LOC,Cobenzl,"berzeugt sein,‘ schrieb er an Cobenzl, ‚dass Waffengewalt Belgien w"
AC15209306,10077,10084,LOC,Belgien,"n Cobenzl, ‚dass Waffengewalt Belgien wohl für den Augenblick zu er"
AC15209306,10339,10347,LOC,Flandern,"em anderen Briefe, ‚selbst in Flandern, wo die demokratischen Prinei"
AC15209306,11054,11063,PER,van Eupen," die Propositionen, mit denen van Eupen im Haag an Starhemberg und Au"
AC15209306,11075,11086,LOC,Starhemberg,"it denen van Eupen im Haag an Starhemberg und Auckland herantrat,’ konn"
AC15209306,11091,11099,LOC,Auckland,"en im Haag an Starhemberg und Auckland herantrat,’ konnten nur Misst"
AC15209306,11449,11459,PER,Metternich,"er richtete im Januar 1793 an Metternich ein Schreiben, in welchem er "
AC15209306,14302,14309,LOC,Belgien,"de Februar zwei Deputirte aus Belgien, wie es scheint als Ueberbrin"
AC15209306,14366,14370,LOC,Wien,ringer ernsterer Anträge nach Wien begaben. Unterwegs stellten s
AC15209306,14426,14430,LOC,Köln,en sie sich am 21. Februar in Köln dem Erzherzog Carl vor. ‚Sie 
AC15209306,14435,14449,PER,Erzherzog Carl,ch am 21. Februar in Köln dem Erzherzog Carl vor. ‚Sie machen die schönste
AC15209306,15160,15164,LOC,Wien,befindlichen Mmister und nach Wien verwiesen. Ich glaube dadurch
AC15209306,15259,15269,PER,La Valette,".‘? 
Auch der alte Abenteurer La Valette hatte sich im Januar neuerdin"
AC15209306,15305,15309,LOC,Wien, sich im Januar neuerdings in Wien eingefunden. Nachdem er sich 
AC15209306,15951,15955,LOC,Wien,herung des Kaisers diesmal in Wien eine weit bessere Aufnahme al
AC15209306,16578,16582,LOC,Wien,"ende Ankunft der letzteren in Wien aussprach. ‚La Valette,‘ heis"
AC15209306,16666,16676,LOC,Niederland,"fe dieses Briefes, ‚will nach Niederland zurück und wird sich vermuthl"
AC15209306,17101,17108,LOC,Belgien,"die Interessen des Kaisers in Belgien in Bewegung. Es ist bekannt, "
AC15209306,17372,17379,LOC,Lüttich,"nen Brancadoro, der damals in Lüttich residirte, um die Stelle bewo"
AC15209306,17676,17686,PER,Metternich,"nwirken werde, und ebenso war Metternich dafür, da er meinte, dass, we"
AC15209306,18215,18218,LOC,Rom,ch nicht die Verhandlungen in Rom über den Umfang der ihm zuzug
AC15209306,19543,19550,LOC,Brüssel,"tündlich erwartete Ankunft in Brüssel verzögerte. So geschah es, da"
AC15209306,19984,19990,LOC,Clerus,"e Insinuationen im belgischen Clerus schaffen wolle, gab Metternic"
AC15209306,20090,20100,LOC,Düsseldorf,"andte den Staatssecretär nach Düsseldorf mit dem Placet regium, wobei "
AC15209306,20371,20377,PER,Clerus,rschreiben an den belgischen ‚Clerus und legte dasselbe Metternich
AC15209306,20792,20800,LOC,Englands,uch die beginnenden Rüstungen Englands und endlich der offene Bruch 
AC15209306,20982,20989,LOC,England,"ein Werkzeug sei, dessen sich England und Holland zu dem Zwecke bed"
AC15209306,20994,21001,LOC,Holland," sei, dessen sich England und Holland zu dem Zwecke bedienten, die "
AC15209306,21178,21192,PER,Erzherzog Carl,"ichtiger urtheilte jedenfalls Erzherzog Carl, der geradezu ein Bündniss Oe"
AC15209306,21237,21244,LOC,England,"ein Bündniss Oesterreichs mit England empfahl, wenn er auch, besche"
AC15209306,21655,21669,ORG,Wiener Zeitung,rieges. Fast jede Nummer der ‚Wiener Zeitung‘ brachte ein Verzeichniss jen
AC15209306,22715,22725,LOC,Aldenhofen," abgeliefert werden sollten.! Aldenhofen. 

Wir wissen nicht, wie weit"
AC15209306,23604,23614,LOC,Frankreich," war, zu Ende des Jahres nach Frankreich zurück. Was zurückblieb, befa"
AC15209306,24081,24089,PER,Clerfayt,"der auf Köln basirten Truppen Clerfayt’s, vor der sich, wie auch in "
AC15209306,24252,24259,LOC,Linnich,lerfayt zog sich langsam nach Linnich und Niedesgen an die Erft von
AC15209306,24308,24318,LOC,Euskirchen,ie Erft von Graefenbroich bis Euskirchen zurück. Prinz Hohenlohe-Kirch
AC15209306,24375,24380,LOC,Trier,"rchberg deckte die Gegend von Trier, die Mosel und das Luxemburgi"
AC15209306,24527,24536,LOC,Luxemburg,auptarmee her. In der Festung Luxemburg war FM. Bender Commandant.? D
AC15209306,24813,24818,LOC,Wesel,zog von Braunschweig-Oels bei Wesel sammelte. Der linke Flügel un
AC15209306,24929,24937,LOC,Nimwegen,"Grenze, um die Garnisonen von Nimwegen, Bois le Duc und Breda im Aug"
AC15209306,24955,24960,LOC,Breda,"von Nimwegen, Bois le Duc und Breda im Auge zu behalten, den rech"
AC15209306,25012,25017,PER,Duval,den rechten Flügel befehliste Duval. Die sogenannte belgische Arm
AC15209306,25101,25108,LOC,Lüttich,er die Armee Dumouriez’ hielt Lüttich und das Lütticher Gebiet zwis
AC15209306,25143,25148,LOC,Herve,das Lütticher Gebiet zwischen Herve und Huy besetzt. Ihre Avantga
AC15209306,25153,25156,LOC,Huy,her Gebiet zwischen Herve und Huy besetzt. Ihre Avantgarde brei
AC15209306,25364,25373,PER,Diettmann,and aus den beiden Divisionen Diettmann und Le Veneur; sie lag zwisch
AC15209306,25406,25409,LOC,Huy,d Le Veneur; sie lag zwischen Huy und St. Trond: die Division L
AC15209306,25414,25423,LOC,St. Trond,eur; sie lag zwischen Huy und St. Trond: die Division Le Veneur zu Ha
AC15209306,25451,25457,LOC,Hannut,"nd: die Division Le Veneur zu Hannut, die Division Diettmann zu Wa"
AC15209306,25500,25507,LOC,Hesbaye,"n Diettmann zu Waremme und im Hesbaye, die Avantgarde derselben unt"
AC15209306,25540,25548,LOC,Lamarche,ie Avantgarde derselben unter Lamarche und Neuilly an der Grenze des
AC15209306,25553,25560,LOC,Neuilly, derselben unter Lamarche und Neuilly an der Grenze des Lüttichisch
AC15209306,25636,25641,LOC,Namur, Harville blieb im Gebiet von Namur. Ausserdem lagen einzelne Bat
AC15209306,25684,25701,ORG,belgischen‘ Armee,"agen einzelne Bataillons der ‚belgischen‘ Armee und solche, die direet aus Fr"
AC15209306,25954,25961,LOC,England,"uvorkommend, am 1. Februar an England und Holland den Krieg erklärt"
AC15209306,25966,25973,LOC,Holland, am 1. Februar an England und Holland den Krieg erklärte und Dumour
AC15209306,26124,26131,LOC,Holland,ige Invasion zu ersticken und Holland selbst zu erobern. In Folge d
AC15209306,26269,26279,LOC,Maestricht,"te das Corps Miranda, welches Maestricht und Venloo nehmen und von hie"
AC15209306,26284,26290,LOC,Venloo,"randa, welches Maestricht und Venloo nehmen und von hier aus mit N"
AC15209306,26335,26343,LOC,Nimwegen," hier aus mit Nachdruck gegen Nimwegen marschiren sollte, während er"
AC15209306,26442,26451,LOC,Amsterdam,"ingen Corps von Antwerpen auf Amsterdam zu operiren gedachte, wobei e"
AC15209306,26748,26758,LOC,Thionville,"wurden dieselben rechts gegen Thionville, links bis gegen St. Michel, "
AC15209306,26776,26786,LOC,St. Michel,"n Thionville, links bis gegen St. Michel, Venloo gegenüber, ausgedehnt"
AC15209306,26788,26794,LOC,Venloo,", links bis gegen St. Michel, Venloo gegenüber, ausgedehnt. Währen"
AC15209306,26842,26848,LOC,Venloo,"ehnt. Während Miranda, dem in Venloo die Preussen zuvorgekommen wa"
AC15209306,26883,26893,LOC,Maestricht,"Preussen zuvorgekommen waren, Maestricht einschloss, lagerte die ‚Avan"
